State,County,Tract,Population,Black,Hispanic,Mail-In,CDBG Total,CDBG per person,Black or Hispanic (%)
North Dakota,Ward County,38101010400,6394,128,197,81.5,,0,5.1
North Dakota,Ward County,38101010500,5691,91,111,84.8,,0,3.5
North Dakota,Ward County,38101010600,6474,128,134,79.7,,0,4.0
North Dakota,Ward County,38101010700,7038,140,223,76.5,,0,5.2
North Dakota,Ward County,38101010800,3550,13,43,85.2,,0,1.6
North Dakota,Ward County,38101010900,5521,529,546,65.9,,0,19.5
North Dakota,Ward County,38101011000,2113,2,40,90.2,,0,2.0
North Dakota,Ward County,38101011200,3384,14,30,85.8,,0,1.3
North Dakota,Ward County,38101011300,4677,7,53,84.8,76563.39,16.4,1.3
North Dakota,Wells County,38103959800,1823,1,18,87.1,569824.16,312.6,1.0
North Dakota,Wells County,38103960000,2384,2,3,86.5,24750,10.4,0.2
North Dakota,Williams County,38105953400,1934,0,25,81.3,,0,1.3
North Dakota,Williams County,38105953500,1676,1,39,77.2,,0,2.4
North Dakota,Williams County,38105953600,2368,5,24,83,169680,71.7,1.2
North Dakota,Williams County,38105953700,5735,13,152,74.6,,0,2.9
North Dakota,Williams County,38105953800,2574,4,40,79,,0,1.7
North Dakota,Williams County,38105953900,3379,13,62,85.5,,0,2.2
North Dakota,Williams County,38105954100,4732,21,94,77.7,,0,2.4
